"ruuviMac","ruuviMovement","ruuviMovementDiff","ruuviBatt","ruuviRSSI","DevEUI","time_received","accelerationX","accelerationY","accelerationZ","measurementSequenceNumber","temperature","humidity","pressure","host","location"
"de:cf:0b:be:0c:6d ","87","2","2497","-64","d8:a0:1d:65:7e:18 ","24.6.2020 12.12.01 +03:00","564","-804","-396","10699","33,35","40,96","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2425","-69","d8:a0:1d:65:7e:18 ","24.6.2020 12.12.00 +03:00","-16","908","-396","993","35,24","40,72","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3217","-56","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.56 +03:00","676","-772","-216","14112","34,07","41,06","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2509","-63","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.54 +03:00","724","-712","-168","10975","36,58","39,54","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","163","0","2497","-66","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.53 +03:00","976","268","-192","11139","33,85","40,54","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","85","22","2497","-65","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.51 +03:00","532","-764","-496","10691","33,35","40,94","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2425","-71","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.50 +03:00","-16","900","-400","985","35,24","40,71","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","85","0","2647","-63","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.46 +03:00","-424","-928","-136","10869","37,1","39,06","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2521","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.44 +03:00","728","-708","-168","10967","36,57","39,53","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","63","27","2503","-65","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.43 +03:00","492","-660","-480","10683","33,34","40,94","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2419","-67","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.41 +03:00","-12","904","-400","978","35,24","40,72","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2863","-66","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.40 +03:00","532","-820","-252","10161","36,74","38,33","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3211","-56","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.36 +03:00","672","-764","-216","14093","34","41,06","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","85","14","2647","-64","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.35 +03:00","-432","-928","-132","10858","37,1","39,08","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","163","0","2485","-67","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.33 +03:00","976","272","-192","11119","33,79","40,42","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","36","0","2461","-69","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.29 +03:00","564","-804","-380","10671","33,33","40,95","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2407","-76","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.27 +03:00","-8","904","-392","965","35,24","40,77","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2869","-66","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.26 +03:00","532","-816","-256","10148","36,72","38,33","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","242","0","2437","-59","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.24 +03:00","1048","72","-176","10424","33,35","42,68","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3205","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.21 +03:00","680","-768","-212","14085","33,97","41,04","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2509","-63","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.19 +03:00","720","-712","-164","10947","36,55","39,54","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","163","0","2485","-67","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.18 +03:00","972","272","-196","11111","33,77","40,4","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2857","-70","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.16 +03:00","536","-832","-244","10141","36,71","38,32","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","242","0","2437","-63","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.15 +03:00","1052","76","-180","10416","33,33","42,64","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3211","-54","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.11 +03:00","672","-768","-204","14077","33,95","40,99","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","163","0","2485","-73","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.09 +03:00","976","272","-192","11102","33,75","40,35","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","36","0","2497","-66","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.08 +03:00","564","-800","-392","10656","33,31","41","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2419","-73","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.06 +03:00","-24","896","-396","949","35,23","40,83","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2869","-65","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.05 +03:00","540","-824","-252","10132","36,69","38,33","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","242","34","2437","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.03 +03:00","1052","68","-176","10407","33,31","42,62","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3211","-56","d8:a0:1d:65:7e:18 ","24.6.2020 12.11.00 +03:00","676","-764","-220","14071","33,94","40,98","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","71","5","2647","-63","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.58 +03:00","-436","-928","-128","10835","37,11","39,15","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","36","27","2497","-69","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.56 +03:00","576","-804","-392","10650","33,3","41,01","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3199","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.52 +03:00","680","-756","-224","14062","33,92","40,93","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","66","0","2653","-60","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.51 +03:00","-436","-932","-136","10826","37,09","39,18","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2515","-65","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.49 +03:00","720","-704","-160","10924","36,54","39,56","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","163","0","2491","-67","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.48 +03:00","976","272","-196","11088","33,72","40,28","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2407","-72","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.46 +03:00","-20","896","-404","934","35,23","40,84","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2869","-80","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.45 +03:00","532","-820","-236","10118","36,67","38,32","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3205","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.41 +03:00","672","-776","-216","14053","33,9","40,91","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2521","-60","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.40 +03:00","720","-704","-168","10915","36,53","39,6","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","163","36","2485","-66","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.38 +03:00","968","264","-200","11080","33,71","40,23","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","9","17","2491","-67","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.37 +03:00","536","-744","-496","10632","33,28","41,07","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2407","-73","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.35 +03:00","-12","908","-404","926","35,22","40,83","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","208","35","2431","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.34 +03:00","968","60","-316","10384","33,31","42,69","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3211","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.30 +03:00","672","-768","-216","14047","33,89","40,93","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","66","0","2647","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.29 +03:00","-428","-932","-132","10811","37,06","39,18","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2407","-72","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.27 +03:00","-12","908","-400","919","35,22","40,83","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2857","-64","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.25 +03:00","536","-828","-248","10102","36,64","38,33","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3205","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.22 +03:00","680","-772","-212","14035","33,86","41,01","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","66","0","2653","-60","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.20 +03:00","-432","-940","-136","10799","37,04","39,21","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2509","-66","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.18 +03:00","724","-708","-168","10898","36,52","39,59","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","127","0","2491","-65","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.17 +03:00","972","264","-188","11062","33,69","40,32","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","247","6","2497","-64","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.15 +03:00","556","-812","-388","10614","33,25","41,12","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2413","-73","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.14 +03:00","-20","908","-400","908","35,22","40,81","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2863","-72","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.12 +03:00","528","-828","-248","10091","36,63","38,34","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","173","0","2437","-59","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.11 +03:00","1044","72","-164","10367","33,29","42,73","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3217","-56","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.07 +03:00","680","-760","-212","14027","33,84","41,01","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","66","0","2647","-59","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.03 +03:00","-432","-928","-140","10791","37,03","39,21","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","127","0","2485","-64","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.01 +03:00","972","272","-196","11053","33,67","40,28","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","173","0","2431","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.10.00 +03:00","1052","80","-172","10358","33,27","42,74","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2509","-62","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.56 +03:00","728","-712","-168","10880","36,5","39,6","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","127","12","2479","-69","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.55 +03:00","976","272","-192","11044","33,66","40,24","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","241","12","2503","-70","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.53 +03:00","572","-808","-396","10597","33,22","41,08","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2395","-73","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.52 +03:00","-16","912","-396","890","35,2","40,89","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2863","-65","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.50 +03:00","528","-812","-244","10073","36,62","38,35","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","173","0","2437","-61","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.48 +03:00","1044","84","-180","10349","33,25","42,73","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3205","-53","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.45 +03:00","676","-776","-212","14009","33,8","40,98","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","66","0","2647","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.43 +03:00","-428","-928","-132","10773","37","39,28","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2521","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.41 +03:00","724","-708","-168","10871","36,5","39,59","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2407","-71","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.40 +03:00","-8","904","-404","882","35,2","40,94","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2875","-71","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.39 +03:00","536","-820","-248","10065","36,61","38,33","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","173","0","2431","-64","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.37 +03:00","1052","76","-172","10340","33,23","42,69","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3205","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.33 +03:00","676","-768","-208","14001","33,79","40,92","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","66","0","2647","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.32 +03:00","-428","-932","-132","10765","37","39,27","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2515","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.30 +03:00","724","-716","-164","10863","36,49","39,61","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2863","-67","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.28 +03:00","536","-816","-252","10056","36,62","38,34","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","173","0","2431","-63","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.27 +03:00","1056","72","-184","10332","33,22","42,65","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","66","0","2647","-59","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.23 +03:00","-432","-932","-140","10759","36,99","39,27","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2515","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.21 +03:00","724","-712","-164","10858","36,49","39,61","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","229","9","2497","-68","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.20 +03:00","540","-764","-440","10575","33,21","40,97","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3205","-56","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.16 +03:00","676","-760","-208","13984","33,78","40,85","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","66","0","2647","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.15 +03:00","-428","-936","-140","10749","36,99","39,27","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2515","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.13 +03:00","724","-708","-168","10847","36,49","39,59","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","115","0","2485","-62","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.11 +03:00","972","272","-192","11010","33,64","40,05","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","220","16","2497","-69","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.10 +03:00","604","-864","-244","10564","33,22","40,92","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2407","-70","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.08 +03:00","-12","904","-400","857","35,17","41,01","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2863","-76","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.07 +03:00","528","-824","-236","10041","36,64","38,28","1024","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","173","0","2437","-63","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.06 +03:00","1044","76","-176","10316","33,2","42,51","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2515","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.02 +03:00","724","-712","-164","10840","36,49","39,56","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2407","-75","d8:a0:1d:65:7e:18 ","24.6.2020 12.09.00 +03:00","-16","904","-404","850","35,16","41,05","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2857","-68","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.59 +03:00","536","-832","-248","10033","36,66","38,26","1024","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","173","0","2431","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.57 +03:00","1048","80","-176","10309","33,2","42,44","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3205","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.53 +03:00","676","-772","-216","13969","33,79","40,79","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","66","0","2653","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.52 +03:00","-432","-936","-132","10733","36,99","39,2","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","115","2","2491","-63","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.50 +03:00","976","276","-192","10995","33,64","39,98","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","204","0","2467","-79","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.49 +03:00","560","-812","-388","10549","33,25","40,87","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","0","2857","-69","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.47 +03:00","536","-828","-244","10025","36,68","38,17","1024","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","173","0","2437","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.46 +03:00","1048","72","-180","10300","33,2","42,35","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3211","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.42 +03:00","676","-764","-208","13961","33,8","40,78","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e4:f4:86:52:c5:84 ","113","38","2479","-68","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.41 +03:00","816","248","-408","10985","33,66","40,04","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","204","0","2497","-71","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.39 +03:00","568","-804","-392","10539","33,27","40,87","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2407","-71","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.37 +03:00","-20","904","-400","833","35,13","41,06","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","99","5","2869","-67","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.36 +03:00","532","-816","-252","10016","36,7","38,11","1024","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"c5:0c:b3:a5:72:f5 ","173","0","2437","-58","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.34 +03:00","1044","80","-180","10290","33,21","42,28","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"f8:c6:12:37:f4:3d ","164","0","3205","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.31 +03:00","672","-772","-216","13950","33,82","40,8","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ed:e3:d2:a0:99:aa ","66","0","2647","-57","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.29 +03:00","-428","-940","-132","10714","37,03","39,1","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"e5:e7:6c:3f:db:cc ","239","0","2521","-62","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.27 +03:00","716","-712","-164","10811","36,52","39,54","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:cf:0b:be:0c:6d ","204","0","2497","-74","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.26 +03:00","568","-804","-400","10529","33,28","40,9","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"de:45:ba:9d:c9:42 ","167","0","2401","-74","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.24 +03:00","-12","908","-396","822","35,12","41,09","1025","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
"ca:95:7d:02:49:0f ","94","11","2869","-70","d8:a0:1d:65:7e:18 ","24.6.2020 12.08.23 +03:00","756","-1132","-36","10006","36,69","38,07","1024","ESP32RuuviGW-d8a01d657e18 ","Hietsu tarkistuslaskenta"
