1272;2020-07-07 11:24:14.489127+00;7;Alueella
1273;2020-07-07 11:24:16.784701+00;6;Alueella
1274;2020-07-07 11:24:17.700842+00;1;Aktiiviset
1275;2020-07-07 11:24:24.869445+00;5;Alueella
1276;2020-07-07 11:24:25.575988+00;4;Alueella
1277;2020-07-07 11:24:44.77088+00;0;Aktiiviset
1278;2020-07-07 11:25:41.578914+00;1;Aktiiviset
1279;2020-07-07 11:25:50.062759+00;5;Alueella
1280;2020-07-07 11:26:12.702589+00;4;Alueella
1281;2020-07-07 11:26:27.695745+00;5;Alueella
1282;2020-07-07 11:26:47.362162+00;2;Aktiiviset
1283;2020-07-07 11:27:20.218481+00;1;Aktiiviset
1284;2020-07-07 11:27:27.116782+00;0;Aktiiviset
1285;2020-07-07 11:29:56.061741+00;4;Alueella
1286;2020-07-07 11:30:06.868866+00;5;Alueella
1287;2020-07-07 11:32:52.822223+00;1;Aktiiviset
1288;2020-07-07 11:33:18.246756+00;6;Alueella
1289;2020-07-07 11:33:23.055047+00;7;Alueella
1290;2020-07-07 11:34:06.123457+00;8;Alueella
1291;2020-07-07 11:34:51.33242+00;0;Aktiiviset
1292;2020-07-07 11:36:18.775085+00;7;Alueella
1293;2020-07-07 11:36:42.41818+00;8;Alueella
1294;2020-07-07 11:37:47.956975+00;1;Aktiiviset
1295;2020-07-07 11:38:33.054062+00;2;Aktiiviset
1296;2020-07-07 11:38:34.285256+00;7;Alueella
1297;2020-07-07 11:38:35.067641+00;1;Aktiiviset
1298;2020-07-07 11:38:54.576314+00;6;Alueella
1299;2020-07-07 11:38:54.971079+00;5;Alueella
1300;2020-07-07 11:39:12.923482+00;4;Alueella
1301;2020-07-07 11:40:03.350801+00;5;Alueella
